Dimension: 256,, 1408, 1164, 1153, 1144, 1145, 1138, 1148, 1145, 1132, 1138, 1137, 1154, 1151, 1128, 1166, 1153, 1138, 1166, 1150, 1148, 1154, 1128, 1127, 1128, 1148
Dimension: 512,, 4348, 4302, 4386, 4383, 4416, 4341, 4369, 4323, 4359, 4338, 4386, 4364, 4360, 4366, 4354, 4352, 4354, 4343, 4400, 4392, 4400, 4356, 4331, 4334, 4348
Dimension: 1024,, 17082, 16956, 16992, 16932, 17032, 16956, 16942, 16953, 16909, 16943, 17004, 16911, 16764, 16668, 16732, 16657, 16739, 16701, 16843, 16736, 16762, 16866, 16662, 16768, 16775
Dimension: 2048,, 65691, 65607, 65731, 65672, 65701, 65776, 65834, 65808, 65553, 65715, 65576, 65567, 65667, 65664, 65872, 65598, 65938, 65677, 65910, 65677, 66039, 65820, 65626, 65823, 65658
Dimension: 4096,, 260333, 260036, 259826, 260361, 260152, 260048, 259506, 259865, 260009, 259746, 260009, 259780, 259646, 259712, 259924, 260314, 259638, 260132, 260829, 259487, 259915, 259689, 261734, 260500, 260375
