Samples: 4,, 4672, 4440, 4301, 4328, 4334, 4257, 4284, 4482, 4510, 4375, 4348, 4334, 4332, 4343, 4319, 4310, 4325, 4323, 4338, 4304, 4353, 4327, 4321, 4324, 4373
Samples: 8,, 8361, 8345, 8426, 8326, 8304, 8325, 8233, 8256, 8303, 7195, 7162, 7167, 7243, 7277, 7164, 7231, 7184, 7181, 8287, 8242, 8313, 8358, 8255, 8260, 8325
Samples: 16,, 16215, 16190, 16198, 16221, 16226, 16164, 16204, 16236, 16185, 16193, 16187, 16223, 16197, 16238, 16248, 16142, 16194, 16500, 16483, 16573, 16772, 16202, 16325, 16305, 16162
Samples: 32,, 32267, 31879, 31970, 31987, 31919, 32053, 27489, 27548, 27498, 27553, 27412, 27458, 27528, 27496, 27546, 27498, 27531, 27607, 27698, 27556, 27547, 27524, 27568, 27512, 27572
Samples: 64,, 54775, 54894, 54838, 54908, 54988, 54846, 54884, 54777, 54857, 63930, 63822, 64192, 63886, 55444, 55835, 55228, 55222, 55384, 55094, 55111, 55355, 55203, 55500, 55282, 55176
