Samples: 4,,4572,4379,4479,4574,4563,4338,4291,4253,4268,4295,4772,4732,4289,4327,4316,4365,4223,4354,4267,4247,4348,4333,4329,4672,4783
Samples: 8,,9343,9078,9770,8586,8754,8714,8846,8612,8622,8716,8676,8539,8592,8568,8599,8634,8600,8574,8634,8435,9003,10068,10329,8917,8793
Samples: 16,,17708,17786,17795,17337,17895,17352,17291,17462,20889,18683,19186,17374,16787,16706,16786,16650,16804,18923,17776,17165,18204,17496,17327,16589,16592
Samples: 32,,33015,32921,33031,32960,32840,32883,32972,32447,31938,31970,32044,31956,31956,31916,31893,31981,31938,31923,32003,31940,31878,32184,31997,31954,31990
Samples: 64,,63434,63518,63439,63471,63420,64230,63436,63534,63412,63539,63389,66199,66444,64068,63416,63436,63461,63486,63452,63405,63395,63586,63884,63381,63352
