Dimension: 256,, 1566, 1418, 1314, 1150, 1144, 1129, 1134, 1150, 1142, 1138, 1142, 1136, 1139, 1164, 1143, 1146, 1155, 1145, 1159, 1145, 1150, 1137, 1164, 1131, 1145
Dimension: 512,, 4345, 4385, 4369, 4328, 4369, 3803, 3793, 3797, 3829, 3800, 3742, 3776, 3780, 3774, 3788, 3784, 3716, 3731, 3698, 3744, 3700, 3715, 3686, 4307, 4338
Dimension: 1024,, 16670, 16737, 16689, 16672, 16717, 16708, 16680, 16757, 16685, 16727, 16697, 16595, 16594, 16847, 16622, 16787, 16737, 16820, 16712, 16688, 16713, 16696, 16669, 16743, 16666
Dimension: 2048,, 65689, 65610, 65614, 65701, 65698, 65686, 65574, 65764, 65531, 65779, 65559, 65578, 65877, 65537, 56589, 56812, 56642, 56794, 56646, 56649, 56961, 56638, 56661, 56852, 56655
Dimension: 4096,, 259777, 259872, 259949, 259920, 259952, 260130, 259814, 260132, 260064, 260400, 224013, 223829, 223952, 224415, 223840, 224175, 224119, 223683, 223886, 223902, 224019, 223872, 259693, 259301, 259352
